"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"To Be Cooked, To Be Boiled, To Be Done Cooking";"たける";"大根が炊けるまであと五分やで。";"It's only five minutes left until the daikon gets cooked.";"None";"炊ける";"炊: 9"
"To Be Fried Up, To Be Deep Fried, To Be Up";"あがる";"唐揚げ揚がったよ！";"The fried chicken (karaage) is fried up! ";"None";"揚がる";"揚: 9"
"To Be Fried Up, To Be Deep Fried, To Be Up";"あがる";"天ぷらが揚がるまで静かに待っていた。";"We waited quietly until the tempura was deep fried. ";"None";"揚がる";"揚: 9"
"To Be Fried Up, To Be Deep Fried, To Be Up";"あがる";"旗が揚がったら出発だ。";"We'll head out once the flag is up. ";"None";"揚がる";"揚: 9"
"To Be Smashed, To Be Shattered, To Break";"くだける";"急に窓ガラスが粉々に砕けた。";"Suddenly, the window shattered into tiny pieces. ";"None";"砕ける";"砕: 9"
"To Be Smashed, To Be Shattered, To Break";"くだける";"海辺に座って、波が砕けるのを見るのが好きです。";"I like sitting on the beach and watching the waves break on the shore..";"None";"砕ける";"砕: 9"
"To Be Smashed, To Be Shattered, To Break";"くだける";"緊張した雰囲気がやっと砕けたと思ったんだけど、パーティはすぐに終わっちゃったんだ。";"When I felt like the tension in the air finally broke, the party was almost over.";"None";"砕ける";"砕: 9"
"To Be Boiled, To Be Cooked";"にえる";"豆、ちゃんと煮えてる？";"Are the beans cooked well?";"None";"煮える";"煮: 9"
"To Be Boiled, To Be Cooked";"にえる";"さて、そろそろジャガ芋が煮えるころだ。";"Well, it's about time that the potatoes should be cooked through.";"None";"煮える";"煮: 9"
"To Be Boiled, To Be Cooked";"にえる";"鍋の中には怪しげなスープがグツグツと煮えていた。";"There was a mysterious soup gurgling and boiling in the pot.";"None";"煮える";"煮: 9"
"Noodles";"めん";"早く食べないと麺が伸びちゃうよ。";"Eat your noodles quickly or they'll get soft.";"None";"麺";"麺: None"
"Noodles";"めん";"苺味の麺を開発しました。";"We've developed strawberry-flavored noodles.";"None";"麺";"麺: None"
"Noodles";"めん";"次に、麺に沸騰したお湯を注いでください。";"Next, pour boiling water over the noodles.";"None";"麺";"麺: None"
"Rolling Pin";"めんぼう";"その麺棒、どこで買ったの？";"Where did you buy that rolling pin?";"None";"麺棒";"麺: None, 棒: 6"
"Rolling Pin";"めんぼう";"麺棒ならあそこの引き出しに入ってるよ。";"If you're looking for a rolling pin, it's in that drawer.";"None";"麺棒";"麺: None, 棒: 6"
"Rolling Pin";"めんぼう";"大量の麺棒が中国から持ち込まれている。";"A large number of rolling pins have been brought in from China.";"None";"麺棒";"麺: None, 棒: 6"
"Ramen, Ramen Noodles";"らーめん";"鮭拉麺なんて初めて食べるよ。";"This is my first time eating salmon ramen.";"None";"拉麺";"拉: None, 麺: None"
"Ramen, Ramen Noodles";"らーめん";"小さな会社が成長するのに必要なのは、拉麺です。";"What small companies need in order to grow is ramen.";"None";"拉麺";"拉: None, 麺: None"
"Ramen, Ramen Noodles";"らーめん";"股間に拉麺の汁をこぼしてしまった。";"I spilled ramen soup on my crotch.";"None";"拉麺";"拉: None, 麺: None"
"Somen, Somen Noodles, Fine White Noodles";"そうめん";"みんな冷たい素麺をツルツル食べ始めました。";"Everyone started slurping down the cold somen.";"None";"素麺";"素: 5, 麺: None"
"Somen, Somen Noodles, Fine White Noodles";"そうめん";"最後に素麺を入れるのでスープの味は薄めになっています。";"The taste of the soup is lighter because the somen noodles are added at the end.";"None";"素麺";"素: 5, 麺: None"
"Somen, Somen Noodles, Fine White Noodles";"そうめん";"マミさんが日本から持ってきた素麺を作ってくれた。";"Mami made us somen that she'd brought from Japan.";"None";"素麺";"素: 5, 麺: None"
"Chinese Noodles";"ちゅうかめん";"一日中、中華麺が食べたくて仕方がない。";"I've been craving Chinese noodles all day.";"None";"中華麺";"中: 1, 華: 9, 麺: None"
"Chinese Noodles";"ちゅうかめん";"母の作る中華麺は世界で一番おいしい。";"My mom's Chinese noodles are the best in the world.";"None";"中華麺";"中: 1, 華: 9, 麺: None"
"Chinese Noodles";"ちゅうかめん";"インスタント中華麺をヨーロッパに輸出してお金持ちになりました。";"We became rich exporting instant Chinese noodles to Europe.";"None";"中華麺";"中: 1, 華: 9, 麺: None"
"Mentsuyu, Noodle Soup Base, Noodle Broth";"めんつゆ";"この麺つゆが最高においしいよ。";"This mentsuyu is the best!";"None";"麺つゆ";"麺: None"
"Mentsuyu, Noodle Soup Base, Noodle Broth";"めんつゆ";"三つの材料で簡単に手作り麺つゆができます。";"With just three ingredients you can easily make homemade noodle soup base.";"None";"麺つゆ";"麺: None"
"Mentsuyu, Noodle Soup Base, Noodle Broth";"めんつゆ";"この麺つゆは煮物などの料理にも使えます。";"This noodle broth can be used in stews and other dishes.";"None";"麺つゆ";"麺: None"
"Abduction, Kidnapping, Taking Captive";"らち";"拉致被害者全員が無事に帰ってきた。";"All the kidnapping victims have returned safely.";"None";"拉致";"拉: None, 致: 9"
"Abduction, Kidnapping, Taking Captive";"らち";"拉致問題は、なぜ進まないのでしょうか。";"Why is there no progress on the abduction issue?";"None";"拉致";"拉: None, 致: 9"
"Abduction, Kidnapping, Taking Captive";"らち";"その旅行者は強盗団に拉致されたが、数日後に放れた。";"The traveler was taken captive by a gang of robbers but released a few days later.";"None";"拉致";"拉: None, 致: 9"
"Senbei, Rice Cracker";"せんべい";"これは東京土産の煎餅です。";"These are rice crackers, a souvenir from Tokyo.";"None";"煎餅";"煎: None, 餅: None"
"Senbei, Rice Cracker";"せんべい";"やっぱり煎餅には煎茶が合うよね。";"Green tea always goes well with senbei.";"None";"煎餅";"煎: None, 餅: None"
"Senbei, Rice Cracker";"せんべい";"ビエトは苛々して煎餅を投げた。";"Viet got annoyed and threw the rice crackers.";"None";"煎餅";"煎: None, 餅: None"
"Green Tea, Green Leaf Tea, Sencha";"せんちゃ";"煎茶を入れたので良かったら飲みませんか。";"I made green tea. Would you like some?";"None";"煎茶";"煎: None, 茶: 2"
"Green Tea, Green Leaf Tea, Sencha";"せんちゃ";"スタバの煎茶グリーンアップルが大好きなんです。";"I love Starbucks' sencha green apple tea.";"None";"煎茶";"煎: None, 茶: 2"
"Green Tea, Green Leaf Tea, Sencha";"せんちゃ";"私の兄はホットケーキに煎茶をかけて食べるんです。";"My big brother pours green leaf tea over pancakes.";"None";"煎茶";"煎: None, 茶: 2"
"Mochi, Sticky Rice Cake";"もち";"私の親戚はみんな餅にマヨネーズをかけて食べます。";"When eating mochi, all of my relatives put mayonnaise on it.";"None";"餅";"餅: None"
"Mochi, Sticky Rice Cake";"もち";"彼のスーツケースには餅しか入ってなかった。";"His suitcase was filled with nothing but mochi.";"None";"餅";"餅: None"
"Mochi, Sticky Rice Cake";"もち";"お餅と緑茶のセットを頼みました。";"I ordered the mochi and green tea set.";"None";"餅";"餅: None"
"To Torment";"さいなむ";"無力感に苛まれてるんよ。";"I'm tormented by feelings of helplessness.";"None";"苛む";"苛: None"
"To Torment";"さいなむ";"うだるような暑さが私達を苛む。";"The sweltering heat torments us.";"None";"苛む";"苛: None"
"To Torment";"さいなむ";"被害者はまた何か悪いことが起こるのではないかという不安に苛まれていました。";"The victims were tormented by the anxiety that something else bad would happen.";"None";"苛む";"苛: None"
"To Serve";"つかえる";"この家に仕える使用人は、とても礼儀が正しい。";"The servants who serve in this house are very polite.";"None";"仕える";"仕: 3"
"To Serve";"つかえる";"その女性は、明治天皇に仕えていた女官のようです。";"The woman seemed to be a female official in the service of the Meiji Emperor.";"None";"仕える";"仕: 3"
"To Serve";"つかえる";"はじめまして。今日から神に仕えることになった天使です。";"Nice to meet you. I'm an angel who started serving God today.";"None";"仕える";"仕: 3"
"Insecticide, Pesticide";"さっちゅうざい";"この農場では殺虫剤の使用は厳禁です。";"The use of insecticides is strictly prohibited on this farm.";"None";"殺虫剤";"殺: 4, 虫: 1, 剤: 9"
"Insecticide, Pesticide";"さっちゅうざい";"殺虫剤は人体に入ると危険です。";"Pesticides are dangerous if they enter the human body.";"None";"殺虫剤";"殺: 4, 虫: 1, 剤: 9"
"Insecticide, Pesticide";"さっちゅうざい";"蛍は昆虫なので、寒さや殺虫剤に弱い。";"Because fireflies are insects, they are vulnerable to cold and insecticides.";"None";"殺虫剤";"殺: 4, 虫: 1, 剤: 9"
"The Big Dipper, The Plough";"ほくとしちせい";"北斗七星は七つの星で構成されています。";"The Big Dipper is made up of seven stars.";"None";"北斗七星";"北: 2, 斗: 9, 七: 1, 星: 2"
"The Big Dipper, The Plough";"ほくとしちせい";"晴れた日には、窓から北斗七星が見えるよ。";"On a clear night, we can see the Big Dipper from our window.";"None";"北斗七星";"北: 2, 斗: 9, 七: 1, 星: 2"
"The Big Dipper, The Plough";"ほくとしちせい";"この写真は、１１月３日未明の北斗七星です。";"This photo is the Big Dipper before dawn on November 3.";"None";"北斗七星";"北: 2, 斗: 9, 七: 1, 星: 2"
"Eighteen-Liter Container, Five-Gallon Container";"いっとかん";"一斗缶は洗剤や石油などを保管するためのものです。";"Eighteen-liter containers are used to store things like detergent and oil.";"None";"一斗缶";"一: 1, 斗: 9, 缶: 9"
"Eighteen-Liter Container, Five-Gallon Container";"いっとかん";"その店では、一斗缶のキャンペーンを行っています。";"That store has a promotion on five-gallon containers.";"None";"一斗缶";"一: 1, 斗: 9, 缶: 9"
"Eighteen-Liter Container, Five-Gallon Container";"いっとかん";"この一斗缶をあそこのコーナーに積んでください。";"Please stack these eighteen-liter containers in the corner over there.";"None";"一斗缶";"一: 1, 斗: 9, 缶: 9"
"Coin";"こうか";"十円または百円硬貨を入れてください。";"Please insert a ten-yen or hundred-yen coin.";"None";"硬貨";"硬: 9, 貨: 4"
"Coin";"こうか";"祖母は財布の中に硬貨を貯めていました。";"My grandmother saved coins in her wallet.";"None";"硬貨";"硬: 9, 貨: 4"
"Coin";"こうか";"もう製造されていない硬貨にはどんなものがありますか。";"What are some coins that are no longer being produced?";"None";"硬貨";"硬: 9, 貨: 4"
"To Carve Something, To Engrave Something";"ほる";"その石には仏像が彫ってありました。";"There was an image of Buddha carved into the stone.";"None";"彫る";"彫: 9"
"To Carve Something, To Engrave Something";"ほる";"この由緒ある神社の前には、白鳥が彫られた門がある。";"In front of this historic shrine, there's a gate with a swan carved on it.";"None";"彫る";"彫: 9"
"To Carve Something, To Engrave Something";"ほる";"工場で、彫刻機を使って文字を彫る仕事を担当しています。";"At the factory, I'm in charge of engraving text using an engraving machine.";"None";"彫る";"彫: 9"
"Menu, Meal Plan";"こんだて";"そろそろ今晩の献立を考えないと。";"I need to start thinking about the menu for tonight.";"None";"献立";"献: 9, 立: 1"
"Menu, Meal Plan";"こんだて";"全員に喜んでもらえる献立を考えるのは難しい。";"It is difficult to come up with a menu that will please everyone.";"None";"献立";"献: 9, 立: 1"
"Menu, Meal Plan";"こんだて";"私は、いつも冷蔵庫の中身を見て一週間の献立を立てます。";"I always do my weekly meal plan by looking at the contents of my refrigerator.";"None";"献立";"献: 9, 立: 1"
"Sediment, Earth And Sand";"どしゃ";"川底にはたくさんの土砂がたまっている。";"There's a lot of sediment in the riverbed.";"None";"土砂";"土: 1, 砂: 6"
"Sediment, Earth And Sand";"どしゃ";"津波で大量の土砂が二階の教室に流れ込んだ。";"Due to the tsunami, a large amount of earth and sand flowed into the second-floor classroom.";"None";"土砂";"土: 1, 砂: 6"
